#clusterID	species	gene	is_seed_ortholog	confidence_score	species_in_cluster	tree_conflict	
98	1.fa	run56_G1_1	0	0.380	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
98	3.fa	run56_G8_4	0	0.133	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
98	4.fa	run56_G14_5	0	0.259	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
98	0.fa	run56_G0_0	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
99	2.fa	run18_G8_3	0	0.808	2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	No
99	2.fa	run18_G7_3	1	1.000	2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	No
99	2.fa	run18_G9_3	0	0.110	2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	No
99	3.fa	run18_G12_4	1	1.000	2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	No
99	4.fa	run18_G13_5	1	1.000	2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	No
99	5.fa	run18_G15_7	1	1.000	2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	No
99	5.fa	run18_G16_7	0	0.815	2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	No
99	6.fa	run18_G20_9	1	1.000	2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	No
99	6.fa	run18_G23_9	0	0.820	2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	No
99	6.fa	run18_G21_9	0	0.955	2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	No
99	6.fa	run18_G26_9	0	0.748	2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	No
99	6.fa	run18_G19_9	0	0.595	2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	No
99	7.fa	run18_G29_11	1	1.000	2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	No
100	2.fa	run66_G5_3	1	1.000	2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
100	3.fa	run66_G7_4	1	1.000	2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
100	3.fa	run66_G6_4	0	0.958	2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
100	4.fa	run66_G9_5	1	1.000	2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
100	5.fa	run66_G11_7	1	1.000	2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
100	6.fa	run66_G14_9	1	1.000	2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
100	6.fa	run66_G13_9	0	0.050	2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
100	7.fa	run66_G17_11	1	1.000	2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
101	2.fa	run15_G3_3	1	1.000	1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
101	2.fa	run15_G6_3	0	0.449	1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
101	2.fa	run15_G4_3	0	0.076	1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
101	3.fa	run15_G8_4	1	1.000	1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
101	3.fa	run15_G21_4	1	1.000	1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
101	4.fa	run15_G22_5	1	1.000	1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
101	5.fa	run15_G24_7	1	1.000	1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
101	4.fa	run15_G10_5	1	1.000	1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
101	4.fa	run15_G9_5	1	1.000	1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
101	5.fa	run15_G13_7	1	1.000	1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
101	5.fa	run15_G14_7	0	0.442	1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
101	6.fa	run15_G17_9	1	1.000	1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
101	6.fa	run15_G18_9	0	0.770	1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
101	7.fa	run15_G30_11	1	1.000	1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
101	7.fa	run15_G31_11	0	0.694	1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
101	7.fa	run15_G29_11	0	0.661	1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
101	1.fa	run15_G1_1	1	1.000	1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
102	2.fa	run19_G5_3	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
102	3.fa	run19_G10_4	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
102	3.fa	run19_G17_4	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
102	4.fa	run19_G18_5	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
102	5.fa	run19_G20_7	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
102	4.fa	run19_G12_5	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
102	4.fa	run19_G11_5	0	0.797	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
102	5.fa	run19_G15_7	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
102	6.fa	run19_G23_9	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
102	7.fa	run19_G25_11	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
102	7.fa	run19_G26_11	0	0.207	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
102	0.fa	run19_G1_0	0	0.691	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
102	0.fa	run19_G0_0	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
102	2.fa	run19_G7_3	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
102	2.fa	run19_G6_3	0	0.600	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
102	1.fa	run19_G3_1	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
103	2.fa	run28_G6_3	1	1.000	2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
103	2.fa	run28_G5_3	0	0.511	2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
103	3.fa	run28_G8_4	1	1.000	2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
103	3.fa	run28_G17_4	0	0.458	2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
103	4.fa	run28_G18_5	1	1.000	2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
103	5.fa	run28_G20_7	1	1.000	2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
103	4.fa	run28_G9_5	1	1.000	2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
103	5.fa	run28_G11_7	1	1.000	2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
103	6.fa	run28_G24_9	1	1.000	2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
103	7.fa	run28_G28_11	1	1.000	2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
103	7.fa	run28_G27_11	0	0.460	2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
103	5.fa	run28_G13_7	1	1.000	2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
103	5.fa	run28_G12_7	0	0.640	2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
103	6.fa	run28_G23_9	0	0.221	2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
104	2.fa	run68_G13_3	0	0.963	0.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
104	2.fa	run68_G12_3	1	1.000	0.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
104	2.fa	run68_G7_3	0	0.315	0.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
104	2.fa	run68_G9_3	0	0.176	0.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
104	3.fa	run68_G16_4	1	1.000	0.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
104	4.fa	run68_G17_5	1	1.000	0.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
104	4.fa	run68_G18_5	0	0.381	0.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
104	5.fa	run68_G22_7	1	1.000	0.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
104	5.fa	run68_G21_7	0	0.950	0.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
104	6.fa	run68_G26_9	1	1.000	0.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
104	6.fa	run68_G25_9	0	0.246	0.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
104	7.fa	run68_G29_11	1	1.000	0.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
104	0.fa	run68_G0_0	1	1.000	0.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
104	0.fa	run68_G1_0	0	0.659	0.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
104	0.fa	run68_G3_0	0	0.227	0.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
104	2.fa	run68_G8_3	0	0.065	0.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
105	2.fa	run25_G3_3	1	1.000	0.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	No
105	3.fa	run25_G4_4	1	1.000	0.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	No
105	4.fa	run25_G5_5	1	1.000	0.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	No
105	5.fa	run25_G7_7	1	1.000	0.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	No
105	5.fa	run25_G8_7	1	1.000	0.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	No
105	6.fa	run25_G11_9	1	1.000	0.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	No
105	7.fa	run25_G13_11	1	1.000	0.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	No
105	7.fa	run25_G14_11	0	0.813	0.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	No
105	0.fa	run25_G0_0	1	1.000	0.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	No
106	2.fa	run32_G5_3	1	1.000	2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
106	3.fa	run32_G6_4	1	1.000	2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
106	3.fa	run32_G11_4	0	0.690	2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
106	4.fa	run32_G12_5	1	1.000	2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
106	5.fa	run32_G9_7	1	1.000	2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
106	6.fa	run32_G21_9	1	1.000	2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
106	7.fa	run32_G25_11	1	1.000	2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
106	4.fa	run32_G7_5	0	0.648	2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
106	6.fa	run32_G22_9	0	0.560	2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
106	7.fa	run32_G26_11	0	0.460	2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
106	5.fa	run32_G14_7	0	0.627	2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
106	5.fa	run32_G17_7	0	0.610	2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
106	5.fa	run32_G15_7	0	0.602	2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
107	2.fa	run97_G5_3	1	1.000	1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
107	2.fa	run97_G7_3	0	0.301	1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
107	3.fa	run97_G12_4	1	1.000	1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
107	4.fa	run97_G13_5	1	1.000	1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
107	5.fa	run97_G15_7	1	1.000	1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
107	6.fa	run97_G18_9	1	1.000	1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
107	6.fa	run97_G17_9	1	1.000	1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
107	7.fa	run97_G21_11	1	1.000	1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
107	1.fa	run97_G2_1	1	1.000	1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
107	1.fa	run97_G1_1	0	0.122	1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
108	4.fa	run43_G18_5	1	1.000	3.fa-4.fa-5.fa	No
108	5.fa	run43_G20_7	1	1.000	3.fa-4.fa-5.fa	No
108	3.fa	run43_G15_4	1	1.000	3.fa-4.fa-5.fa	No
109	4.fa	run51_G10_5	1	1.000	3.fa-4.fa-5.fa	No
109	5.fa	run51_G13_7	1	1.000	3.fa-4.fa-5.fa	No
109	3.fa	run51_G9_4	1	1.000	3.fa-4.fa-5.fa	No
110	4.fa	run44_G11_5	1	1.000	3.fa-4.fa-5.fa	No
110	5.fa	run44_G13_7	1	1.000	3.fa-4.fa-5.fa	No
110	3.fa	run44_G10_4	1	1.000	3.fa-4.fa-5.fa	No
111	4.fa	run38_G9_5	1	1.000	3.fa-4.fa-5.fa	No
111	5.fa	run38_G11_7	1	1.000	3.fa-4.fa-5.fa	No
111	3.fa	run38_G8_4	1	1.000	3.fa-4.fa-5.fa	No
112	4.fa	run33_G13_5	1	1.000	3.fa-4.fa-5.fa	No
112	5.fa	run33_G15_7	1	1.000	3.fa-4.fa-5.fa	No
112	3.fa	run33_G12_4	1	1.000	3.fa-4.fa-5.fa	No
113	4.fa	run60_G9_5	1	1.000	3.fa-4.fa-5.fa	No
113	5.fa	run60_G11_7	1	1.000	3.fa-4.fa-5.fa	No
113	3.fa	run60_G8_4	1	1.000	3.fa-4.fa-5.fa	No
114	4.fa	run10_G23_5	1	1.000	3.fa-4.fa-5.fa	No
114	5.fa	run10_G25_7	1	1.000	3.fa-4.fa-5.fa	No
114	3.fa	run10_G22_4	1	1.000	3.fa-4.fa-5.fa	No
